feature	X158846	X39948	X906	X1578	X1301	X1263	X216851	X292632	X572511	X33042	X841	X189330	X1485	X1730	X1678	X561	X838	X239759	X816	X375288	X239934
SRR341589	-2.81866593672326	15.5311115514052	-2.81866593672326	-2.81866593672326	-2.81866593672326	-2.81866593672326	15.3019659267268	15.6454956734151	-2.81866593672326	-2.81866593672326	14.6435783144174	-2.81866593672326	14.8599693776588	-2.81866593672326	-2.81866593672326	-2.81866593672326	15.9688984714079	-2.81866593672326	15.9516923332427	14.8176028750747	-2.81866593672326
SRR341599	-2.78107595673496	-2.78107595673496	-2.78107595673496	-2.78107595673496	-2.78107595673496	-2.78107595673496	15.0138433393885	14.9532067995292	13.7602199998491	-2.78107595673496	-2.78107595673496	-2.78107595673496	-2.78107595673496	15.95678498774	-2.78107595673496	-2.78107595673496	-2.78107595673496	16.6372616620228	16.0664399275875	15.928783247023	13.884215877156
SRR341600	-2.56420340157287	-2.56420340157287	12.4383883981577	-2.56420340157287	-2.56420340157287	-2.56420340157287	-2.56420340157287	-2.56420340157287	13.7098014677913	-2.56420340157287	-2.56420340157287	-2.56420340157287	14.2636310742156	-2.56420340157287	12.0503451619703	14.7713300227637	-2.56420340157287	-2.56420340157287	17.9694286101897	15.699820035252	-2.56420340157287
SRR341601	-2.78054235562193	-2.78054235562193	14.3964437132927	-2.78054235562193	-2.78054235562193	-2.78054235562193	14.764874454003	15.1879731212197	-2.78054235562193	-2.78054235562193	-2.78054235562193	-2.78054235562193	-2.78054235562193	14.5159036606673	15.8973354875017	-2.78054235562193	-2.78054235562193	15.8937801141301	17.0811694857559	14.443051852472	-2.78054235562193
SRR341602	-2.75663729755168	-2.75663729755168	-2.75663729755168	-2.75663729755168	-2.75663729755168	-2.75663729755168	-2.75663729755168	-2.75663729755168	14.8009000628434	-2.75663729755168	-2.75663729755168	-2.75663729755168	15.8351860930302	-2.75663729755168	14.7850822414755	16.5557955579271	-2.75663729755168	14.2285966975163	16.4231562589784	14.2803976148279	-2.75663729755168
SRR341603	17.1146779903454	-2.72833006244669	-2.72833006244669	-2.72833006244669	-2.72833006244669	13.8372168772124	15.1969849520127	-2.72833006244669	13.5396931635716	-2.72833006244669	14.2483891136032	-2.72833006244669	-2.72833006244669	14.4220707173669	-2.72833006244669	-2.72833006244669	15.3737749566962	-2.72833006244669	16.8692348832233	-2.72833006244669	-2.72833006244669
SRR341604	-2.80385597505047	-2.80385597505047	-2.80385597505047	16.6350473488652	13.5690214969396	-2.80385597505047	-2.80385597505047	-2.80385597505047	14.8631056113897	-2.80385597505047	-2.80385597505047	-2.80385597505047	13.722746885463	-2.80385597505047	16.0541696148636	15.1313435940153	-2.80385597505047	-2.80385597505047	15.3657201886014	15.6014512089901	-2.80385597505047
SRR341605	16.8092795641354	-2.74927585064201	13.7789739642654	-2.74927585064201	-2.74927585064201	-2.74927585064201	14.0223890559304	-2.74927585064201	14.6048754324418	-2.74927585064201	-2.74927585064201	-2.74927585064201	-2.74927585064201	14.8649501696199	-2.74927585064201	-2.74927585064201	-2.74927585064201	14.9782337324629	16.9952013192137	15.238954449204	-2.74927585064201
SRR341606	-2.75034558478388	-2.75034558478388	-2.75034558478388	-2.75034558478388	-2.75034558478388	15.5699544569653	14.59676179385	-2.75034558478388	13.2870063878784	-2.75034558478388	14.9760573596998	-2.75034558478388	-2.75034558478388	15.3934611486233	16.1109421669582	-2.75034558478388	-2.75034558478388	-2.75034558478388	17.2374937678061	14.5961237624957	-2.75034558478388
SRR341654	-2.78679524382504	-2.78679524382504	-2.78679524382504	-2.78679524382504	-2.78679524382504	-2.78679524382504	-2.78679524382504	13.7237276234405	-2.78679524382504	-2.78679524382504	-2.78679524382504	-2.78679524382504	14.4999050987015	-2.78679524382504	15.6753824763961	16.8907941519615	-2.78679524382504	15.4882144447821	15.5174831471398	14.4164086248874	16.0519574799645
SRR341655	-2.800913506917	-2.800913506917	-2.800913506917	-2.800913506917	14.4079403701498	15.5155050180289	-2.800913506917	-2.800913506917	-2.800913506917	-2.800913506917	-2.800913506917	-2.800913506917	-2.800913506917	-2.800913506917	16.2994795779366	16.3058898076936	-2.800913506917	-2.800913506917	15.9323272780688	-2.800913506917	-2.800913506917
SRR341656	-2.77887496900203	-2.77887496900203	-2.77887496900203	-2.77887496900203	-2.77887496900203	16.0385866237983	14.806721711546	14.9286742509848	14.41010888526	13.9327243624265	-2.77887496900203	-2.77887496900203	-2.77887496900203	-2.77887496900203	15.1121472705319	-2.77887496900203	-2.77887496900203	15.5477291450104	17.0250178933367	-2.77887496900203	-2.77887496900203
SRR341657	-2.74862583474233	-2.74862583474233	16.4444752752834	14.6218498828424	14.2354142157188	15.1243249713657	-2.74862583474233	-2.74862583474233	14.0558290607769	-2.74862583474233	-2.74862583474233	13.5636129717507	-2.74862583474233	-2.74862583474233	17.2662207976876	-2.74862583474233	-2.74862583474233	-2.74862583474233	15.6062291706301	-2.74862583474233	-2.74862583474233
SRR341675	-2.73791053430998	-2.73791053430998	-2.73791053430998	-2.73791053430998	-2.73791053430998	13.6241269562865	14.7349372355595	-2.73791053430998	-2.73791053430998	-2.73791053430998	13.7172072734643	-2.73791053430998	-2.73791053430998	15.4047995088022	-2.73791053430998	-2.73791053430998	-2.73791053430998	16.1173539001322	17.2903183395618	15.2959364696447	-2.73791053430998
SRR341676	-2.72778887806339	-2.72778887806339	-2.72778887806339	-2.72778887806339	-2.72778887806339	14.0070102324856	14.7180659169338	-2.72778887806339	-2.72778887806339	-2.72778887806339	-2.72778887806339	-2.72778887806339	-2.72778887806339	16.1944910627801	13.8610726740376	14.6334666648088	-2.72778887806339	14.2057689708176	16.889559052054	15.2855490109171	-2.72778887806339
SRR341677	-2.735985409692	-2.735985409692	-2.735985409692	-2.735985409692	-2.735985409692	-2.735985409692	-2.735985409692	12.349819539379	14.6672740444962	-2.735985409692	-2.735985409692	-2.735985409692	15.1617330415115	-2.735985409692	-2.735985409692	15.329552088102	-2.735985409692	-2.735985409692	17.4512293006456	15.4855307385049	-2.735985409692
