feature	X218538	X33039	X360807	X751585	X39491	X88431	X39488	X457412	X40518	X853	X39485	X1680	X216816	X562	X165179	X47678	X817	X818	X820	X821	X357276	X46506	X28116	X204516	X28117	X239935
SRR413679	-0.0035714629838298	-0.0035714629838298	-0.0035714629838298	-0.0035714629838298	0.101535120435935	-0.0035714629838298	-0.0035714629838298	-0.0035714629838298	-0.0035714629838298	0.0289232195153467	-0.0035714629838298	-0.0035714629838298	-0.0035714629838298	-0.0035714629838298	0.0737330376818395	0.022096088832955	-0.0035714629838298	-0.0035714629838298	-0.0035714629838298	-0.0035714629838298	-0.0035714629838298	-0.0035714629838298	-0.0035714629838298	0.0835941854386839	0.0440588860027798	0.118473588477448
SRR413683	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	-0.00392509329655756	0.0458100528081973	0.0467126962946599	-0.00392509329655756	0.105913580427243	0.0244412506763299	0.0562391872849903	-0.00392509329655756	0.0441999926144947
SRR413688	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	0.00575825493357261	-0.00322289354275972	0.363894240464582	-0.00322289354275972	0.0152333375726542	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972	-0.00322289354275972
SRR413689	-0.00482508722262281	-0.00482508722262281	0.0235041244306976	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	0.11612537129399	0.202992011759962	0.323836727306613	0.0197541530876961	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281	-0.00482508722262281
SRR413691	-0.00366600494341871	-0.00366600494341871	0.118490563969571	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871	0.0726878148340934	0.0282359722483542	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871	0.0445461827059497	0.0592336740256268	0.127006931184185	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871	-0.00366600494341871
SRR413692	0.0859577861135404	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	0.0280642221461827	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	0.0831316590888809	-0.00439512672146685	0.0719292302928527	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685	-0.00439512672146685
SRR413695	-0.00429938674672269	0.0303900178246782	0.015946083656443	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	0.218602535377505	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	-0.00429938674672269	0.194667858667874	0.043522117947375	-0.00429938674672269
SRR413698	-0.0042527791007372	0.0383778827941271	0.0873645906659046	-0.0042527791007372	-0.0042527791007372	-0.0042527791007372	-0.0042527791007372	-0.0042527791007372	0.176445794701876	0.0433804303403185	0.0252590317454667	-0.0042527791007372	-0.0042527791007372	0.0421763142190291	-0.0042527791007372	-0.0042527791007372	-0.0042527791007372	0.193880609209305	-0.0042527791007372	-0.0042527791007372	0.0365261424918926	-0.0042527791007372	-0.0042527791007372	-0.0042527791007372	-0.0042527791007372	-0.0042527791007372
SRR413699	-0.00403096209815234	-0.00403096209815234	-0.00403096209815234	0.106530505132987	-0.00403096209815234	-0.00403096209815234	-0.00403096209815234	-0.00403096209815234	0.0635779655134327	-0.00403096209815234	-0.00403096209815234	-0.00403096209815234	-0.00403096209815234	-0.00403096209815234	-0.00403096209815234	0.0525960327859744	-0.00403096209815234	0.0907211529260769	0.0591989218972254	0.129118732689018	-0.00403096209815234	0.0582851225058486	-0.00403096209815234	-0.00403096209815234	-0.00403096209815234	-0.00403096209815234
SRR413701	-0.0031546809847238	-0.0031546809847238	-0.0031546809847238	-0.0031546809847238	-0.0031546809847238	-0.0031546809847238	-0.0031546809847238	-0.0031546809847238	0.127039900673103	-0.0031546809847238	0.0267312522096748	-0.0031546809847238	-0.0031546809847238	-0.0031546809847238	-0.0031546809847238	-0.0031546809847238	-0.0031546809847238	-0.0031546809847238	0.0346167131822309	-0.0031546809847238	0.0504577421437116	-0.0031546809847238	0.0387363099552045	-0.0031546809847238	0.107011867175064	-0.0031546809847238
SRR413706	0.0152419570155214	-0.00434692194791492	-0.00434692194791492	-0.00434692194791492	-0.00434692194791492	-0.00434692194791492	-0.00434692194791492	-0.00434692194791492	0.0307630459653402	-0.00434692194791492	-0.00434692194791492	-0.00434692194791492	0.100034714764205	0.251272338344568	-0.00434692194791492	-0.00434692194791492	-0.00434692194791492	-0.00434692194791492	-0.00434692194791492	0.0257269903201236	-0.00434692194791492	-0.00434692194791492	0.151763265361394	-0.00434692194791492	-0.00434692194791492	-0.00434692194791492
SRR413707	-0.0041705182044388	-0.0041705182044388	0.118247094522477	-0.0041705182044388	-0.0041705182044388	-0.0041705182044388	-0.0041705182044388	-0.0041705182044388	-0.0041705182044388	0.110163911172399	-0.0041705182044388	-0.0041705182044388	-0.0041705182044388	-0.0041705182044388	-0.0041705182044388	0.0457280790450569	-0.0041705182044388	-0.0041705182044388	-0.0041705182044388	-0.0041705182044388	0.167197938464588	0.100635343661408	-0.0041705182044388	-0.0041705182044388	-0.0041705182044388	-0.0041705182044388
SRR413708	-0.00423668718479001	-0.00423668718479001	-0.00423668718479001	-0.00423668718479001	0.123963896894306	-0.00423668718479001	-0.00423668718479001	-0.00423668718479001	-0.00423668718479001	0.027160811966583	-0.00423668718479001	0.0759992633546026	-0.00423668718479001	0.027761854916232	-0.00423668718479001	-0.00423668718479001	0.0469372050746102	-0.00423668718479001	-0.00423668718479001	0.0456554410277522	0.0355878820722286	0.101200225554705	-0.00423668718479001	-0.00423668718479001	-0.00423668718479001	-0.00423668718479001
SRR413710	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	0.0139480170379312	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	-0.00319332708544853	0.0370146869873814	0.0210006246088763	-0.00319332708544853	0.162989532017074	-0.00319332708544853	-0.00319332708544853	0.121934226999987	-0.00319332708544853
SRR413712	-0.00441374000609122	-0.00441374000609122	-0.00441374000609122	-0.00441374000609122	-0.00441374000609122	-0.00441374000609122	-0.00441374000609122	-0.00441374000609122	-0.00441374000609122	0.0525857778772302	-0.00441374000609122	-0.00441374000609122	-0.00441374000609122	0.354725365391487	-0.00441374000609122	-0.00441374000609122	-0.00441374000609122	-0.00441374000609122	0.0405437555298308	0.0251721492472376	0.0362016731777089	0.0855449643439973	-0.00441374000609122	0.0528931961372074	0.0296575839241321	-0.00441374000609122
SRR413716	0.017467461881047	-0.00423120992341842	-0.00423120992341842	-0.00423120992341842	-0.00423120992341842	-0.00423120992341842	-0.00423120992341842	-0.00423120992341842	-0.00423120992341842	0.0144324356459337	-0.00423120992341842	-0.00423120992341842	-0.00423120992341842	-0.00423120992341842	0.573021837380222	0.0085376204731404	-0.00423120992341842	-0.00423120992341842	-0.00423120992341842	-0.00423120992341842	-0.00423120992341842	0.0101668389139014	-0.00423120992341842	-0.00423120992341842	0.0304086424745324	-0.00423120992341842
SRR413717	-0.00301536132888903	0.026614312187635	-0.00301536132888903	-0.00301536132888903	-0.00301536132888903	-0.00301536132888903	-0.00301536132888903	-0.00301536132888903	-0.00301536132888903	-0.00301536132888903	-0.00301536132888903	-0.00301536132888903	-0.00301536132888903	-0.00301536132888903	0.178541736674221	-0.00301536132888903	0.0158049208792119	-0.00301536132888903	-0.00301536132888903	0.0616447774129616	-0.00301536132888903	-0.00301536132888903	-0.00301536132888903	0.0525803543562968	-0.00301536132888903	-0.00301536132888903
SRR413718	-0.00260820927434437	0.0647466547438877	-0.00260820927434437	-0.00260820927434437	-0.00260820927434437	-0.00260820927434437	-0.00260820927434437	-0.00260820927434437	0.0857353965708781	0.0228866180410991	-0.00260820927434437	-0.00260820927434437	-0.00260820927434437	-0.00260820927434437	-0.00260820927434437	-0.00260820927434437	-0.00260820927434437	-0.00260820927434437	0.0594201327480843	0.0368320951516238	-0.00260820927434437	-0.00260820927434437	0.0449279308402562	-0.00260820927434437	-0.00260820927434437	-0.00260820927434437
SRR413720	-0.00383766791761422	-0.00383766791761422	-0.00383766791761422	-0.00383766791761422	-0.00383766791761422	-0.00383766791761422	-0.00383766791761422	-0.00383766791761422	0.0387062672115957	0.0256864735290771	-0.00383766791761422	-0.00383766791761422	-0.00383766791761422	-0.00383766791761422	-0.00383766791761422	0.0334723749132603	-0.00383766791761422	-0.00383766791761422	0.135551161381256	-0.00383766791761422	0.0728639877291546	0.0609373877434607	-0.00383766791761422	0.050649665093365	0.0594672176043473	-0.00383766791761422
SRR413723	-0.00387375325918828	-0.00387375325918828	0.0291938374343484	-0.00387375325918828	0.0442813521602584	-0.00387375325918828	-0.00387375325918828	-0.00387375325918828	-0.00387375325918828	-0.00387375325918828	0.135308020850905	-0.00387375325918828	-0.00387375325918828	-0.00387375325918828	-0.00387375325918828	-0.00387375325918828	-0.00387375325918828	0.0356716187251725	0.053136532943737	-0.00387375325918828	0.232998329047361	-0.00387375325918828	-0.00387375325918828	-0.00387375325918828	-0.00387375325918828	-0.00387375325918828
SRR413726	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	0.0228397327188635	0.0176815409060444	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	0.30117247346283	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119	-0.00411938258335119
SRR413735	-0.00361403988428277	-0.00361403988428277	-0.00361403988428277	-0.00361403988428277	0.111846300402455	-0.00361403988428277	-0.00361403988428277	-0.00361403988428277	-0.00361403988428277	0.0789007174474535	-0.00361403988428277	-0.00361403988428277	-0.00361403988428277	-0.00361403988428277	-0.00361403988428277	0.0372820958874418	-0.00361403988428277	-0.00361403988428277	0.0874556161399496	-0.00361403988428277	0.0451272659487431	-0.00361403988428277	-0.00361403988428277	-0.00361403988428277	-0.00361403988428277	-0.00361403988428277
SRR413736	-0.00470046086273008	-0.00470046086273008	-0.00470046086273008	-0.00470046086273008	0.14795023741161	-0.00470046086273008	-0.00470046086273008	-0.00470046086273008	-0.00470046086273008	0.0381637988136534	-0.00470046086273008	-0.00470046086273008	0.0155668623671363	0.035538483716938	-0.00470046086273008	-0.00470046086273008	0.0764886663438195	-0.00470046086273008	0.0318157329883804	-0.00470046086273008	0.300978197208633	-0.00470046086273008	-0.00470046086273008	-0.00470046086273008	0.0620509537689811	-0.00470046086273008
SRR413739	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	0.0924611232157643	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	-0.00388125096533704	0.0536856183342106	0.0445615195365683	-0.00388125096533704	0.093037634178404	-0.00388125096533704	0.14123589191048	0.0638573008581762	0.0406249883824797
SRR413741	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	0.0398420705042216	0.00960242076640236	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	0.0105946349980793	0.104025285082486	-0.00419663285635779	0.0564248830729009	0.0403100847261609	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779	-0.00419663285635779
SRR413743	-0.00411430502634228	-0.00411430502634228	-0.00411430502634228	-0.00411430502634228	0.20587997226757	-0.00411430502634228	-0.00411430502634228	0.0105486662487965	0.0986074321158067	0.0293485170882651	0.0413805307457507	-0.00411430502634228	-0.00411430502634228	-0.00411430502634228	-0.00411430502634228	-0.00411430502634228	-0.00411430502634228	-0.00411430502634228	0.0863222908644389	-0.00411430502634228	-0.00411430502634228	0.0620963797659941	-0.00411430502634228	-0.00411430502634228	0.0259466041481244	-0.00411430502634228
SRR413746	-0.00379775964023354	-0.00379775964023354	-0.00379775964023354	-0.00379775964023354	-0.00379775964023354	-0.00379775964023354	-0.00379775964023354	-0.00379775964023354	0.025125403732518	-0.00379775964023354	-0.00379775964023354	-0.00379775964023354	-0.00379775964023354	0.0484071391097708	-0.00379775964023354	-0.00379775964023354	-0.00379775964023354	0.0238376406510811	-0.00379775964023354	0.0985918472352069	-0.00379775964023354	0.09972586997494	-0.00379775964023354	-0.00379775964023354	0.144323925122878	-0.00379775964023354
SRR413748	-0.00374661898276498	-0.00374661898276498	-0.00374661898276498	-0.00374661898276498	0.0374766070333669	-0.00374661898276498	-0.00374661898276498	-0.00374661898276498	-0.00374661898276498	0.0949867858044572	-0.00374661898276498	-0.00374661898276498	-0.00374661898276498	-0.00374661898276498	-0.00374661898276498	-0.00374661898276498	-0.00374661898276498	-0.00374661898276498	0.045774420889082	0.0257888820164338	0.0180992136646574	-0.00374661898276498	-0.00374661898276498	-0.00374661898276498	0.226698212992918	-0.00374661898276498
SRR413750	-0.00388775231128467	-0.00388775231128467	-0.00388775231128467	-0.00388775231128467	-0.00388775231128467	-0.00388775231128467	-0.00388775231128467	-0.00388775231128467	-0.00388775231128467	-0.00388775231128467	0.136745983854256	-0.00388775231128467	-0.00388775231128467	0.0577594053606557	-0.00388775231128467	-0.00388775231128467	-0.00388775231128467	0.0469275978791322	0.030386323302071	0.0564760354909162	-0.00388775231128467	-0.00388775231128467	0.0447959299986792	-0.00388775231128467	0.0411903879571165	0.1410425501819
SRR413752	-0.00376449554072945	-0.00376449554072945	-0.00376449554072945	-0.00376449554072945	0.125002440062559	-0.00376449554072945	-0.00376449554072945	-0.00376449554072945	0.0548907530385006	0.0537143836113921	0.118405348431036	-0.00376449554072945	-0.00376449554072945	-0.00376449554072945	-0.00376449554072945	-0.00376449554072945	-0.00376449554072945	-0.00376449554072945	0.0472417826616161	-0.00376449554072945	0.0651913485940515	0.0375180329174907	-0.00376449554072945	-0.00376449554072945	-0.00376449554072945	-0.00376449554072945
SRR413757	-0.00302225087623754	-0.00302225087623754	-0.00302225087623754	-0.00302225087623754	-0.00302225087623754	-0.00302225087623754	-0.00302225087623754	-0.00302225087623754	-0.00302225087623754	0.0169644771194272	-0.00302225087623754	-0.00302225087623754	-0.00302225087623754	0.0223283890690775	-0.00302225087623754	-0.00302225087623754	0.0501584512362361	0.0317554335497	-0.00302225087623754	-0.00302225087623754	0.26495469452606	-0.00302225087623754	-0.00302225087623754	-0.00302225087623754	-0.00302225087623754	-0.00302225087623754
SRR413758	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	0.0622195466081975	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	-0.00404850927153183	0.052035561001315	-0.00404850927153183	0.0977180558760781	-0.00404850927153183	-0.00404850927153183	0.10658905822398	0.0397007805361186	-0.00404850927153183	0.118944928632731
SRR413765	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	0.115976578525842	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	0.144669761556921	0.00582981153059492	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139	0.0710378633505038	-0.0042647663442139	-0.0042647663442139	-0.0042647663442139
SRR413766	-0.00421926110091466	0.0448526728914816	-0.00421926110091466	-0.00421926110091466	-0.00421926110091466	-0.00421926110091466	-0.00421926110091466	-0.00421926110091466	0.108241190257196	-0.00421926110091466	-0.00421926110091466	-0.00421926110091466	0.0442458978790995	-0.00421926110091466	-0.00421926110091466	-0.00421926110091466	-0.00421926110091466	-0.00421926110091466	0.0843887822050395	-0.00421926110091466	0.18062494447067	-0.00421926110091466	0.0887236644212027	-0.00421926110091466	-0.00421926110091466	-0.00421926110091466
SRR413769	-0.00376254098655737	-0.00376254098655737	0.0260474918298654	-0.00376254098655737	-0.00376254098655737	-0.00376254098655737	-0.00376254098655737	-0.00376254098655737	-0.00376254098655737	0.0174532050339399	0.0257497553192339	-0.00376254098655737	-0.00376254098655737	-0.00376254098655737	0.43809685379471	-0.00376254098655737	-0.00376254098655737	-0.00376254098655737	-0.00376254098655737	-0.00376254098655737	-0.00376254098655737	-0.00376254098655737	-0.00376254098655737	0.0124557289926665	0.0081234400389757	-0.00376254098655737
SRR413771	-0.0033993117103023	0.0431375537826309	-0.0033993117103023	-0.0033993117103023	-0.0033993117103023	-0.0033993117103023	-0.0033993117103023	-0.0033993117103023	-0.0033993117103023	0.023260827444253	-0.0033993117103023	-0.0033993117103023	-0.0033993117103023	0.147053969727549	-0.0033993117103023	-0.0033993117103023	0.0201608550271949	-0.0033993117103023	-0.0033993117103023	-0.0033993117103023	-0.0033993117103023	-0.0033993117103023	-0.0033993117103023	-0.0033993117103023	0.0352879899736036	-0.0033993117103023
SRR413772	-0.00259977435754028	0.0290033446108811	-0.00259977435754028	-0.00259977435754028	-0.00259977435754028	-0.00259977435754028	-0.00259977435754028	-0.00259977435754028	0.0300990443246994	-0.00259977435754028	-0.00259977435754028	-0.00259977435754028	-0.00259977435754028	-0.00259977435754028	-0.00259977435754028	0.0376270670942568	-0.00259977435754028	-0.00259977435754028	0.0521096932599697	-0.00259977435754028	-0.00259977435754028	0.0616282298246309	-0.00259977435754028	-0.00259977435754028	0.0670640586510443	-0.00259977435754028
